id,address,name,industry,related_gov
firm632,"汉阳大道彭家岭368号(金色一路)	",武汉苏泊尔炊具有限公司,Unknown,Unknown
firm633,"江岸区黄浦大街258-260号	",武汉丝宝集团,Unknown,Unknown
firm634,"武汉市蔡甸区万家湖路	",湖北三环汉阳特种汽车制造公司,Unknown,Unknown
firm635,湖北省武汉市洪山区书城路26号武汉高德工业园,武汉高德红外技术有限公司,Unknown,Unknown
firm636,高新四路18,武汉新芯集成电路制造有限公司,电子信息,市发改委
firm637,湖北省武汉市江夏区流芳园横路8号,武汉天马微电子有限公司,电子信息,市发改委
firm638,富五路,富士康（武汉）科技集团,电子信息,市发改委
firm639,湖北省武汉经济技术开发区沌口小区11号地,冠捷显示科技(武汉)有限公司,电子信息,市科技局
firm640,湖北武汉双汇食品有限公司附近,湖北武汉双汇食品有限公司,食品烟草,市农业局
firm641,湖北省武汉市江岸区金凰路1号,武汉金凰珠宝有限公司,消费品及其它,市商务局
firm642,"湖北省武汉市华中科技大学科技园华工园一路9号	",华工科技产业股份有限公司,电子信息,市财政局
firm643,"汉阳大道彭家岭368号(金色一路)	",武汉苏泊尔炊具有限公司,Unknown,Unknown
firm644,"江岸区黄浦大街258-260号	",武汉丝宝集团,Unknown,Unknown
firm645,"武汉市蔡甸区万家湖路	",湖北三环汉阳特种汽车制造公司,Unknown,Unknown
firm646,湖北省武汉市洪山区书城路26号武汉高德工业园,武汉高德红外技术有限公司,Unknown,Unknown
firm647,高新四路18,武汉新芯集成电路制造有限公司,电子信息,市发改委
firm648,湖北省武汉市江夏区流芳园横路8号,武汉天马微电子有限公司,电子信息,市发改委
firm649,富五路,富士康（武汉）科技集团,电子信息,市发改委
firm650,湖北省武汉经济技术开发区沌口小区11号地,冠捷显示科技(武汉)有限公司,电子信息,市科技局
firm651,湖北武汉双汇食品有限公司附近,湖北武汉双汇食品有限公司,食品烟草,市农业局
firm652,湖北省武汉市江岸区金凰路1号,武汉金凰珠宝有限公司,消费品及其它,市商务局
firm653,"湖北省武汉市华中科技大学科技园华工园一路9号	",华工科技产业股份有限公司,电子信息,市财政局
firm654,"汉阳大道彭家岭368号(金色一路)	",武汉苏泊尔炊具有限公司,Unknown,Unknown
firm655,"江岸区黄浦大街258-260号	",武汉丝宝集团,Unknown,Unknown
firm656,"武汉市蔡甸区万家湖路	",湖北三环汉阳特种汽车制造公司,Unknown,Unknown
firm657,"湖北省武汉市东西湖区环湖中路	",湖北中烟工业有限责任公司,食品烟草,政府办公厅、市经委
firm658,"湖北省武汉市东西湖区环湖中路	",湖北中烟工业有限责任公司,食品烟草,政府办公厅、市经委
firm659,武昌徐东大街113号,国电长源电力股份有限公司,能源及环保,市经委
firm660,湖北 汉口解放大道65号,武汉海尔电器股份有限公司,消费品及其它,市科技局
firm661,"百威路特1号	",百威（武汉）国际啤酒有限公司,食品烟草,市农业局
firm662,吴家山八支沟,武汉玛丽文化用品有限公司,消费品及其它,市农业局
firm663,武汉市 东湖东路2号,武汉航空仪表有限责任公司,Unknown,Unknown
firm664,"环厂北路附近	",武汉钢铁(集团)公司,钢铁及深加工,政府办公厅、市经委
firm665,武昌徐东大街113号,国电长源电力股份有限公司,能源及环保,市经委
firm666,湖北 汉口解放大道65号,武汉海尔电器股份有限公司,消费品及其它,市科技局
firm667,"百威路特1号	",百威（武汉）国际啤酒有限公司,食品烟草,市农业局
firm668,吴家山八支沟,武汉玛丽文化用品有限公司,消费品及其它,市农业局
firm669,武汉市 东湖东路2号,武汉航空仪表有限责任公司,Unknown,Unknown
firm670,"环厂北路附近	",武汉钢铁(集团)公司,钢铁及深加工,政府办公厅、市经委
firm671,武昌徐东大街113号,国电长源电力股份有限公司,能源及环保,市经委
firm672,湖北 汉口解放大道65号,武汉海尔电器股份有限公司,消费品及其它,市科技局
firm673,"百威路特1号	",百威（武汉）国际啤酒有限公司,食品烟草,市农业局
firm674,吴家山八支沟,武汉玛丽文化用品有限公司,消费品及其它,市农业局
firm675,武汉市 东湖东路2号,武汉航空仪表有限责任公司,Unknown,Unknown
firm676,"环厂北路附近	",武汉钢铁(集团)公司,钢铁及深加工,政府办公厅、市经委
firm677,武昌徐东大街113号,国电长源电力股份有限公司,能源及环保,市经委
firm678,湖北 汉口解放大道65号,武汉海尔电器股份有限公司,消费品及其它,市科技局
firm679,"百威路特1号	",百威（武汉）国际啤酒有限公司,食品烟草,市农业局
firm680,吴家山八支沟,武汉玛丽文化用品有限公司,消费品及其它,市农业局
firm681,武汉市 东湖东路2号,武汉航空仪表有限责任公司,Unknown,Unknown
firm682,"环厂北路附近	",武汉钢铁(集团)公司,钢铁及深加工,政府办公厅、市经委
firm683,武昌徐东大街113号,国电长源电力股份有限公司,能源及环保,市经委
firm684,湖北 汉口解放大道65号,武汉海尔电器股份有限公司,消费品及其它,市科技局
firm685,"百威路特1号	",百威（武汉）国际啤酒有限公司,食品烟草,市农业局
firm686,吴家山八支沟,武汉玛丽文化用品有限公司,消费品及其它,市农业局
firm687,武汉市 东湖东路2号,武汉航空仪表有限责任公司,Unknown,Unknown
firm688,"环厂北路附近	",武汉钢铁(集团)公司,钢铁及深加工,政府办公厅、市经委
firm689,武昌徐东大街113号,国电长源电力股份有限公司,能源及环保,市经委
firm690,湖北 汉口解放大道65号,武汉海尔电器股份有限公司,消费品及其它,市科技局
firm691,"百威路特1号	",百威（武汉）国际啤酒有限公司,食品烟草,市农业局
firm692,吴家山八支沟,武汉玛丽文化用品有限公司,消费品及其它,市农业局
firm693,武汉市 东湖东路2号,武汉航空仪表有限责任公司,Unknown,Unknown
firm694,"环厂北路附近	",武汉钢铁(集团)公司,钢铁及深加工,政府办公厅、市经委
firm695,"百威路特1号	",百威（武汉）国际啤酒有限公司,食品烟草,市农业局
firm696,吴家山八支沟,武汉玛丽文化用品有限公司,消费品及其它,市农业局
firm697,武汉市 东湖东路2号,武汉航空仪表有限责任公司,Unknown,Unknown
firm698,"环厂北路附近	",武汉钢铁(集团)公司,钢铁及深加工,政府办公厅、市经委
firm699,武昌徐东大街113号,国电长源电力股份有限公司,能源及环保,市经委
firm700,湖北 汉口解放大道65号,武汉海尔电器股份有限公司,消费品及其它,市科技局
firm701,"百威路特1号	",百威（武汉）国际啤酒有限公司,食品烟草,市农业局
firm702,吴家山八支沟,武汉玛丽文化用品有限公司,消费品及其它,市农业局
firm703,武汉市 东湖东路2号,武汉航空仪表有限责任公司,Unknown,Unknown
firm704,"环厂北路附近	",武汉钢铁(集团)公司,钢铁及深加工,政府办公厅、市经委
firm705,武昌徐东大街113号,国电长源电力股份有限公司,能源及环保,市经委
firm706,湖北 汉口解放大道65号,武汉海尔电器股份有限公司,消费品及其它,市科技局
firm707,"百威路特1号	",百威（武汉）国际啤酒有限公司,食品烟草,市农业局
firm708,吴家山八支沟,武汉玛丽文化用品有限公司,消费品及其它,市农业局
firm709,武汉市 东湖东路2号,武汉航空仪表有限责任公司,Unknown,Unknown
firm710,"环厂北路附近	",武汉钢铁(集团)公司,钢铁及深加工,政府办公厅、市经委
firm711,武昌徐东大街113号,国电长源电力股份有限公司,能源及环保,市经委
firm712,湖北 汉口解放大道65号,武汉海尔电器股份有限公司,消费品及其它,市科技局
firm713,"百威路特1号	",百威（武汉）国际啤酒有限公司,食品烟草,市农业局
firm714,吴家山八支沟,武汉玛丽文化用品有限公司,消费品及其它,市农业局
firm715,武汉市 东湖东路2号,武汉航空仪表有限责任公司,Unknown,Unknown
firm716,"环厂北路附近	",武汉钢铁(集团)公司,钢铁及深加工,政府办公厅、市经委
firm717,武昌徐东大街113号,国电长源电力股份有限公司,能源及环保,市经委
firm718,湖北 汉口解放大道65号,武汉海尔电器股份有限公司,消费品及其它,市科技局
firm719,"百威路特1号	",百威（武汉）国际啤酒有限公司,食品烟草,市农业局
firm720,吴家山八支沟,武汉玛丽文化用品有限公司,消费品及其它,市农业局
firm721,武汉市 东湖东路2号,武汉航空仪表有限责任公司,Unknown,Unknown
firm722,"环厂北路附近	",武汉钢铁(集团)公司,钢铁及深加工,政府办公厅、市经委
firm723,武昌徐东大街113号,国电长源电力股份有限公司,能源及环保,市经委
firm724,湖北 汉口解放大道65号,武汉海尔电器股份有限公司,消费品及其它,市科技局
firm725,"百威路特1号	",百威（武汉）国际啤酒有限公司,食品烟草,市农业局
firm726,吴家山八支沟,武汉玛丽文化用品有限公司,消费品及其它,市农业局
firm727,武汉市 东湖东路2号,武汉航空仪表有限责任公司,Unknown,Unknown
firm728,"环厂北路附近	",武汉钢铁(集团)公司,钢铁及深加工,政府办公厅、市经委
firm729,武昌徐东大街113号,国电长源电力股份有限公司,能源及环保,市经委
firm730,湖北 汉口解放大道65号,武汉海尔电器股份有限公司,消费品及其它,市科技局
firm731,"百威路特1号	",百威（武汉）国际啤酒有限公司,食品烟草,市农业局
firm732,吴家山八支沟,武汉玛丽文化用品有限公司,消费品及其它,市农业局
firm733,武汉市 东湖东路2号,武汉航空仪表有限责任公司,Unknown,Unknown
firm734,"环厂北路附近	",武汉钢铁(集团)公司,钢铁及深加工,政府办公厅、市经委
firm735,武昌徐东大街113号,国电长源电力股份有限公司,能源及环保,市经委
firm736,湖北 汉口解放大道65号,武汉海尔电器股份有限公司,消费品及其它,市科技局
firm737,"百威路特1号	",百威（武汉）国际啤酒有限公司,食品烟草,市农业局
firm738,吴家山八支沟,武汉玛丽文化用品有限公司,消费品及其它,市农业局
firm739,武汉市 东湖东路2号,武汉航空仪表有限责任公司,Unknown,Unknown
firm740,"环厂北路附近	",武汉钢铁(集团)公司,钢铁及深加工,政府办公厅、市经委
firm741,武昌徐东大街113号,国电长源电力股份有限公司,能源及环保,市经委
firm742,湖北 汉口解放大道65号,武汉海尔电器股份有限公司,消费品及其它,市科技局
firm743,"百威路特1号	",百威（武汉）国际啤酒有限公司,食品烟草,市农业局
firm744,吴家山八支沟,武汉玛丽文化用品有限公司,消费品及其它,市农业局
firm745,武汉市 东湖东路2号,武汉航空仪表有限责任公司,Unknown,Unknown
firm746,"环厂北路附近	",武汉钢铁(集团)公司,钢铁及深加工,政府办公厅、市经委
firm747,武昌徐东大街113号,国电长源电力股份有限公司,能源及环保,市经委
firm748,湖北 汉口解放大道65号,武汉海尔电器股份有限公司,消费品及其它,市科技局
firm749,流芳园南路附近,武汉多普达通讯有限公司,电子信息,市发改委
firm750,张之洞路2号,武昌船舶重工有限责任公司,装备制造业,市经委
firm751,武汉市青山区工业港船厂新村特1号,中外运长航集团青山船厂,装备制造业,市经委
firm752,"武东中路1号	",武汉重工铸锻有限责任公司,装备制造业,市经委
firm753,江汉经济开发区江汉经济开发区江旺路8号,武汉爱帝集团有限公司,消费品及其它,市商务局
firm754,武昌区临江大道9号,武汉生物制品研究所,生物医药,市商务局
firm755,武汉市江汉区江兴路,武汉大西洋连铸设备股份有限公司,装备制造业,市商务局
firm756,金福路8号,武汉金牛经济发展有限公司,建材,市建委
firm757,建设大道311号附近,武汉凌云科技集团有限公司,装备制造业,市建委
firm758,江夏区江夏大桥新区,中国南车集团长江车辆有限责任公司,装备制造业,市财政局
firm759,"湖北省武汉市江岸区胜利街226号	",武汉中原电子集团有限公司,电子信息,市财政局
firm760,武汉武昌区徐东大街7号新世界百货,武汉中石油天然气股份有限公司华中公司,Unknown,Unknown
firm761,流芳园南路附近,武汉多普达通讯有限公司,电子信息,市发改委
firm762,张之洞路2号,武昌船舶重工有限责任公司,装备制造业,市经委
firm763,武汉市青山区工业港船厂新村特1号,中外运长航集团青山船厂,装备制造业,市经委
firm764,"武东中路1号	",武汉重工铸锻有限责任公司,装备制造业,市经委
firm765,江汉经济开发区江汉经济开发区江旺路8号,武汉爱帝集团有限公司,消费品及其它,市商务局
firm766,武昌区临江大道9号,武汉生物制品研究所,生物医药,市商务局
firm767,武汉市江汉区江兴路,武汉大西洋连铸设备股份有限公司,装备制造业,市商务局
firm768,金福路8号,武汉金牛经济发展有限公司,建材,市建委
firm769,建设大道311号附近,武汉凌云科技集团有限公司,装备制造业,市建委
firm770,江夏区江夏大桥新区,中国南车集团长江车辆有限责任公司,装备制造业,市财政局
firm771,"湖北省武汉市江岸区胜利街226号	",武汉中原电子集团有限公司,电子信息,市财政局
firm772,武汉武昌区徐东大街7号新世界百货,武汉中石油天然气股份有限公司华中公司,Unknown,Unknown
firm773,流芳园南路附近,武汉多普达通讯有限公司,电子信息,市发改委
firm774,张之洞路2号,武昌船舶重工有限责任公司,装备制造业,市经委
firm775,武汉市青山区工业港船厂新村特1号,中外运长航集团青山船厂,装备制造业,市经委
firm776,"武东中路1号	",武汉重工铸锻有限责任公司,装备制造业,市经委
firm777,江汉经济开发区江汉经济开发区江旺路8号,武汉爱帝集团有限公司,消费品及其它,市商务局
firm778,武昌区临江大道9号,武汉生物制品研究所,生物医药,市商务局
firm779,武汉市江汉区江兴路,武汉大西洋连铸设备股份有限公司,装备制造业,市商务局
firm780,金福路8号,武汉金牛经济发展有限公司,建材,市建委
firm781,建设大道311号附近,武汉凌云科技集团有限公司,装备制造业,市建委
firm782,江夏区江夏大桥新区,中国南车集团长江车辆有限责任公司,装备制造业,市财政局
firm783,"湖北省武汉市江岸区胜利街226号	",武汉中原电子集团有限公司,电子信息,市财政局
firm784,武汉武昌区徐东大街7号新世界百货,武汉中石油天然气股份有限公司华中公司,Unknown,Unknown
firm785,流芳园南路附近,武汉多普达通讯有限公司,电子信息,市发改委
firm786,武汉市青山区工业港船厂新村特1号,中外运长航集团青山船厂,装备制造业,市经委
firm787,"武东中路1号	",武汉重工铸锻有限责任公司,装备制造业,市经委
firm788,江汉经济开发区江汉经济开发区江旺路8号,武汉爱帝集团有限公司,消费品及其它,市商务局
firm789,武昌区临江大道9号,武汉生物制品研究所,生物医药,市商务局
firm790,武汉市江汉区江兴路,武汉大西洋连铸设备股份有限公司,装备制造业,市商务局
firm791,金福路8号,武汉金牛经济发展有限公司,建材,市建委
firm792,建设大道311号附近,武汉凌云科技集团有限公司,装备制造业,市建委
firm793,江夏区江夏大桥新区,中国南车集团长江车辆有限责任公司,装备制造业,市财政局
firm794,"湖北省武汉市江岸区胜利街226号	",武汉中原电子集团有限公司,电子信息,市财政局
firm795,武汉武昌区徐东大街7号新世界百货,武汉中石油天然气股份有限公司华中公司,Unknown,Unknown
firm796,流芳园南路附近,武汉多普达通讯有限公司,电子信息,市发改委
firm797,张之洞路2号,武昌船舶重工有限责任公司,装备制造业,市经委
firm798,武汉市青山区工业港船厂新村特1号,中外运长航集团青山船厂,装备制造业,市经委
firm799,"武东中路1号	",武汉重工铸锻有限责任公司,装备制造业,市经委
firm800,江汉经济开发区江汉经济开发区江旺路8号,武汉爱帝集团有限公司,消费品及其它,市商务局
firm801,武昌区临江大道9号,武汉生物制品研究所,生物医药,市商务局
firm802,武汉市江汉区江兴路,武汉大西洋连铸设备股份有限公司,装备制造业,市商务局
firm803,金福路8号,武汉金牛经济发展有限公司,建材,市建委
firm804,建设大道311号附近,武汉凌云科技集团有限公司,装备制造业,市建委
firm805,江夏区江夏大桥新区,中国南车集团长江车辆有限责任公司,装备制造业,市财政局
firm806,"湖北省武汉市江岸区胜利街226号	",武汉中原电子集团有限公司,电子信息,市财政局
firm807,武汉武昌区徐东大街7号新世界百货,武汉中石油天然气股份有限公司华中公司,Unknown,Unknown
firm808,流芳园南路附近,武汉多普达通讯有限公司,电子信息,市发改委
firm809,张之洞路2号,武昌船舶重工有限责任公司,装备制造业,市经委
firm810,武汉市青山区工业港船厂新村特1号,中外运长航集团青山船厂,装备制造业,市经委
firm811,"武东中路1号	",武汉重工铸锻有限责任公司,装备制造业,市经委
firm812,江汉经济开发区江汉经济开发区江旺路8号,武汉爱帝集团有限公司,消费品及其它,市商务局
firm813,武昌区临江大道9号,武汉生物制品研究所,生物医药,市商务局
firm814,武汉市江汉区江兴路,武汉大西洋连铸设备股份有限公司,装备制造业,市商务局
firm815,金福路8号,武汉金牛经济发展有限公司,建材,市建委
firm816,建设大道311号附近,武汉凌云科技集团有限公司,装备制造业,市建委
firm817,江夏区江夏大桥新区,中国南车集团长江车辆有限责任公司,装备制造业,市财政局
firm818,"湖北省武汉市江岸区胜利街226号	",武汉中原电子集团有限公司,电子信息,市财政局
firm819,武汉武昌区徐东大街7号新世界百货,武汉中石油天然气股份有限公司华中公司,Unknown,Unknown
firm820,流芳园南路附近,武汉多普达通讯有限公司,电子信息,市发改委
firm821,张之洞路2号,武昌船舶重工有限责任公司,装备制造业,市经委
firm822,武汉市青山区工业港船厂新村特1号,中外运长航集团青山船厂,装备制造业,市经委
firm823,"武东中路1号	",武汉重工铸锻有限责任公司,装备制造业,市经委
firm824,江汉经济开发区江汉经济开发区江旺路8号,武汉爱帝集团有限公司,消费品及其它,市商务局
firm825,武昌区临江大道9号,武汉生物制品研究所,生物医药,市商务局
firm826,武汉市江汉区江兴路,武汉大西洋连铸设备股份有限公司,装备制造业,市商务局
firm827,金福路8号,武汉金牛经济发展有限公司,建材,市建委
firm828,建设大道311号附近,武汉凌云科技集团有限公司,装备制造业,市建委
firm829,江夏区江夏大桥新区,中国南车集团长江车辆有限责任公司,装备制造业,市财政局
firm830,"湖北省武汉市江岸区胜利街226号	",武汉中原电子集团有限公司,电子信息,市财政局
firm831,武汉武昌区徐东大街7号新世界百货,武汉中石油天然气股份有限公司华中公司,Unknown,Unknown
firm832,流芳园南路附近,武汉多普达通讯有限公司,电子信息,市发改委
firm833,张之洞路2号,武昌船舶重工有限责任公司,装备制造业,市经委
firm834,武汉市青山区工业港船厂新村特1号,中外运长航集团青山船厂,装备制造业,市经委
firm835,"武东中路1号	",武汉重工铸锻有限责任公司,装备制造业,市经委
firm836,江汉经济开发区江汉经济开发区江旺路8号,武汉爱帝集团有限公司,消费品及其它,市商务局
firm837,武昌区临江大道9号,武汉生物制品研究所,生物医药,市商务局
firm838,武汉市江汉区江兴路,武汉大西洋连铸设备股份有限公司,装备制造业,市商务局
firm839,金福路8号,武汉金牛经济发展有限公司,建材,市建委
firm840,建设大道311号附近,武汉凌云科技集团有限公司,装备制造业,市建委
firm841,江夏区江夏大桥新区,中国南车集团长江车辆有限责任公司,装备制造业,市财政局
firm842,"湖北省武汉市江岸区胜利街226号	",武汉中原电子集团有限公司,电子信息,市财政局
firm843,武汉武昌区徐东大街7号新世界百货,武汉中石油天然气股份有限公司华中公司,Unknown,Unknown
firm844,流芳园南路附近,武汉多普达通讯有限公司,电子信息,市发改委
firm845,张之洞路2号,武昌船舶重工有限责任公司,装备制造业,市经委
firm846,武汉市青山区工业港船厂新村特1号,中外运长航集团青山船厂,装备制造业,市经委
firm847,"武东中路1号	",武汉重工铸锻有限责任公司,装备制造业,市经委
firm848,江汉经济开发区江汉经济开发区江旺路8号,武汉爱帝集团有限公司,消费品及其它,市商务局
firm849,武昌区临江大道9号,武汉生物制品研究所,生物医药,市商务局
firm850,武汉市江汉区江兴路,武汉大西洋连铸设备股份有限公司,装备制造业,市商务局
firm851,金福路8号,武汉金牛经济发展有限公司,建材,市建委
firm852,建设大道311号附近,武汉凌云科技集团有限公司,装备制造业,市建委
firm853,江夏区江夏大桥新区,中国南车集团长江车辆有限责任公司,装备制造业,市财政局
firm854,"湖北省武汉市江岸区胜利街226号	",武汉中原电子集团有限公司,电子信息,市财政局
firm855,武汉武昌区徐东大街7号新世界百货,武汉中石油天然气股份有限公司华中公司,Unknown,Unknown
firm856,流芳园南路附近,武汉多普达通讯有限公司,电子信息,市发改委
firm857,张之洞路2号,武昌船舶重工有限责任公司,装备制造业,市经委
firm858,武汉市青山区工业港船厂新村特1号,中外运长航集团青山船厂,装备制造业,市经委
firm859,"武东中路1号	",武汉重工铸锻有限责任公司,装备制造业,市经委
firm860,江汉经济开发区江汉经济开发区江旺路8号,武汉爱帝集团有限公司,消费品及其它,市商务局
firm861,武昌区临江大道9号,武汉生物制品研究所,生物医药,市商务局
firm862,武汉市江汉区江兴路,武汉大西洋连铸设备股份有限公司,装备制造业,市商务局
firm863,金福路8号,武汉金牛经济发展有限公司,建材,市建委
firm864,建设大道311号附近,武汉凌云科技集团有限公司,装备制造业,市建委
firm865,江夏区江夏大桥新区,中国南车集团长江车辆有限责任公司,装备制造业,市财政局
firm866,"湖北省武汉市江岸区胜利街226号	",武汉中原电子集团有限公司,电子信息,市财政局
firm867,武汉武昌区徐东大街7号新世界百货,武汉中石油天然气股份有限公司华中公司,Unknown,Unknown
firm868,流芳园南路附近,武汉多普达通讯有限公司,电子信息,市发改委
firm869,张之洞路2号,武昌船舶重工有限责任公司,装备制造业,市经委
firm870,武汉市青山区工业港船厂新村特1号,中外运长航集团青山船厂,装备制造业,市经委
firm871,"武东中路1号	",武汉重工铸锻有限责任公司,装备制造业,市经委
firm872,江汉经济开发区江汉经济开发区江旺路8号,武汉爱帝集团有限公司,消费品及其它,市商务局
firm873,武昌区临江大道9号,武汉生物制品研究所,生物医药,市商务局
firm874,武汉市江汉区江兴路,武汉大西洋连铸设备股份有限公司,装备制造业,市商务局
firm875,金福路8号,武汉金牛经济发展有限公司,建材,市建委
firm876,建设大道311号附近,武汉凌云科技集团有限公司,装备制造业,市建委
firm877,江夏区江夏大桥新区,中国南车集团长江车辆有限责任公司,装备制造业,市财政局
firm878,"湖北省武汉市江岸区胜利街226号	",武汉中原电子集团有限公司,电子信息,市财政局
firm879,武汉武昌区徐东大街7号新世界百货,武汉中石油天然气股份有限公司华中公司,Unknown,Unknown
firm880,流芳园南路附近,武汉多普达通讯有限公司,电子信息,市发改委
firm881,张之洞路2号,武昌船舶重工有限责任公司,装备制造业,市经委
firm882,武汉市青山区工业港船厂新村特1号,中外运长航集团青山船厂,装备制造业,市经委
firm883,"武东中路1号	",武汉重工铸锻有限责任公司,装备制造业,市经委
firm884,江汉经济开发区江汉经济开发区江旺路8号,武汉爱帝集团有限公司,消费品及其它,市商务局
firm885,武昌区临江大道9号,武汉生物制品研究所,生物医药,市商务局
firm886,武汉市江汉区江兴路,武汉大西洋连铸设备股份有限公司,装备制造业,市商务局
firm887,金福路8号,武汉金牛经济发展有限公司,建材,市建委
firm888,建设大道311号附近,武汉凌云科技集团有限公司,装备制造业,市建委
firm889,江夏区江夏大桥新区,中国南车集团长江车辆有限责任公司,装备制造业,市财政局
firm890,"湖北省武汉市江岸区胜利街226号	",武汉中原电子集团有限公司,电子信息,市财政局
firm891,武汉武昌区徐东大街7号新世界百货,武汉中石油天然气股份有限公司华中公司,Unknown,Unknown
firm892,张之洞路2号,武昌船舶重工有限责任公司,装备制造业,市经委
firm893,武汉市青山区工业港船厂新村特1号,中外运长航集团青山船厂,装备制造业,市经委
firm894,"武东中路1号	",武汉重工铸锻有限责任公司,装备制造业,市经委
firm895,江汉经济开发区江汉经济开发区江旺路8号,武汉爱帝集团有限公司,消费品及其它,市商务局
firm896,武昌区临江大道9号,武汉生物制品研究所,生物医药,市商务局
firm897,武汉市江汉区江兴路,武汉大西洋连铸设备股份有限公司,装备制造业,市商务局
firm898,金福路8号,武汉金牛经济发展有限公司,建材,市建委
firm899,建设大道311号附近,武汉凌云科技集团有限公司,装备制造业,市建委
firm900,江夏区江夏大桥新区,中国南车集团长江车辆有限责任公司,装备制造业,市财政局
firm901,"湖北省武汉市江岸区胜利街226号	",武汉中原电子集团有限公司,电子信息,市财政局
firm902,武汉武昌区徐东大街7号新世界百货,武汉中石油天然气股份有限公司华中公司,Unknown,Unknown
firm903,流芳园南路附近,武汉多普达通讯有限公司,电子信息,市发改委
firm904,张之洞路2号,武昌船舶重工有限责任公司,装备制造业,市经委
firm905,武汉市青山区工业港船厂新村特1号,中外运长航集团青山船厂,装备制造业,市经委
firm906,"武东中路1号	",武汉重工铸锻有限责任公司,装备制造业,市经委
firm907,江汉经济开发区江汉经济开发区江旺路8号,武汉爱帝集团有限公司,消费品及其它,市商务局
firm908,武昌区临江大道9号,武汉生物制品研究所,生物医药,市商务局
firm909,武汉市江汉区江兴路,武汉大西洋连铸设备股份有限公司,装备制造业,市商务局
firm910,金福路8号,武汉金牛经济发展有限公司,建材,市建委
firm911,建设大道311号附近,武汉凌云科技集团有限公司,装备制造业,市建委
firm912,江夏区江夏大桥新区,中国南车集团长江车辆有限责任公司,装备制造业,市财政局
firm913,"湖北省武汉市江岸区胜利街226号	",武汉中原电子集团有限公司,电子信息,市财政局
firm914,武汉武昌区徐东大街7号新世界百货,武汉中石油天然气股份有限公司华中公司,Unknown,Unknown
firm915,流芳园南路附近,武汉多普达通讯有限公司,电子信息,市发改委
firm916,张之洞路2号,武昌船舶重工有限责任公司,装备制造业,市经委
firm917,武汉市青山区工业港船厂新村特1号,中外运长航集团青山船厂,装备制造业,市经委
firm918,"武东中路1号	",武汉重工铸锻有限责任公司,装备制造业,市经委
firm919,江汉经济开发区江汉经济开发区江旺路8号,武汉爱帝集团有限公司,消费品及其它,市商务局
firm920,武昌区临江大道9号,武汉生物制品研究所,生物医药,市商务局
firm921,武汉市江汉区江兴路,武汉大西洋连铸设备股份有限公司,装备制造业,市商务局
firm922,金福路8号,武汉金牛经济发展有限公司,建材,市建委
firm923,建设大道311号附近,武汉凌云科技集团有限公司,装备制造业,市建委
firm924,江夏区江夏大桥新区,中国南车集团长江车辆有限责任公司,装备制造业,市财政局
firm925,"湖北省武汉市江岸区胜利街226号	",武汉中原电子集团有限公司,电子信息,市财政局
firm926,武汉武昌区徐东大街7号新世界百货,武汉中石油天然气股份有限公司华中公司,Unknown,Unknown
firm927,流芳园南路附近,武汉多普达通讯有限公司,电子信息,市发改委
firm928,张之洞路2号,武昌船舶重工有限责任公司,装备制造业,市经委
firm929,武东街9号,武汉船用机械有限责任公司,装备制造业,市经委
firm930,湖北省武汉市武昌区中北路中岳大厦6楼,武汉重工集团有限公司,装备制造业,市财政局
firm931,武汉市江汉区唐家墩路32号国资大厦,武汉商联（集团）股份有限公司,服务业,市财政局
firm932,武汉市江岸区解放大道1529号,武汉供电公司,Unknown,Unknown
firm933,武东街9号,武汉船用机械有限责任公司,装备制造业,市经委
firm934,湖北省武汉市武昌区中北路中岳大厦6楼,武汉重工集团有限公司,装备制造业,市财政局
firm935,武汉市江汉区唐家墩路32号国资大厦,武汉商联（集团）股份有限公司,服务业,市财政局
firm936,武汉市江岸区解放大道1529号,武汉供电公司,Unknown,Unknown
firm937,武东街9号,武汉船用机械有限责任公司,装备制造业,市经委
firm938,湖北省武汉市武昌区中北路中岳大厦6楼,武汉重工集团有限公司,装备制造业,市财政局
firm939,武汉市江汉区唐家墩路32号国资大厦,武汉商联（集团）股份有限公司,服务业,市财政局
firm940,武汉市江岸区解放大道1529号,武汉供电公司,Unknown,Unknown
firm941,武东街9号,武汉船用机械有限责任公司,装备制造业,市经委
firm942,湖北省武汉市武昌区中北路中岳大厦6楼,武汉重工集团有限公司,装备制造业,市财政局
firm943,武汉市江汉区唐家墩路32号国资大厦,武汉商联（集团）股份有限公司,服务业,市财政局
firm944,武汉市江岸区解放大道1529号,武汉供电公司,Unknown,Unknown
firm945,武东街9号,武汉船用机械有限责任公司,装备制造业,市经委
firm946,湖北省武汉市武昌区中北路中岳大厦6楼,武汉重工集团有限公司,装备制造业,市财政局
firm947,武汉市江汉区唐家墩路32号国资大厦,武汉商联（集团）股份有限公司,服务业,市财政局
firm948,武汉市江岸区解放大道1529号,武汉供电公司,Unknown,Unknown
firm949,武东街9号,武汉船用机械有限责任公司,装备制造业,市经委
firm950,湖北省武汉市武昌区中北路中岳大厦6楼,武汉重工集团有限公司,装备制造业,市财政局
firm951,武汉市江汉区唐家墩路32号国资大厦,武汉商联（集团）股份有限公司,服务业,市财政局
firm952,武汉市江岸区解放大道1529号,武汉供电公司,Unknown,Unknown
firm953,武东街9号,武汉船用机械有限责任公司,装备制造业,市经委
