id,编号,对口联系领导,地址,联系方式,联系人,名称,所属行业,X坐标,Y坐标,责任部门,gov,gov_id
firm505,3E07DDAA47984943966FD6EF88F456BE,袁善腊,富五路,,,富士康（武汉）科技集团,电子信息,114.4586678,30.42380702,市发改委,武汉市发展和改革委员会,gov10
firm506,8634C1F421F149B8AA74379AB8F48DD1,邵为民,湖北省武汉经济技术开发区沌口小区11号地,,,冠捷显示科技(武汉)有限公司,电子信息,114.1292001,30.46829646,市科技局,武汉市科学技术局,gov7
firm507,8D5604E02DF644CAAE037B94BCCE43FE,张学忙,湖北武汉双汇食品有限公司附近,,,湖北武汉双汇食品有限公司,食品烟草,114.03706,30.64044256,市农业局,武汉市农业农村局,gov27
firm508,5B1C91D478A043D2B79C99523A8AE1B0,刘顺妮,湖北省武汉市江岸区金凰路1号,,,武汉金凰珠宝有限公司,消费品及其它,114.2794498,30.63000094,市商务局,武汉市商务局,gov16
firm509,7D0F36CA1228419ABF3700F7CC7CD43A,孙亚,"湖北省武汉市华中科技大学科技园华工园一路9号	",,,华工科技产业股份有限公司,电子信息,114.3998502,30.44935607,市财政局,武汉市财政局,gov24
firm510,1B5CCE9F5AE04CDDBCF3F28BD7E8A421,,"汉阳大道彭家岭368号(金色一路)	",,,武汉苏泊尔炊具有限公司,,114.169092,30.56959439,,,
firm511,79F3DA1004AA4507A763B45F82CCC7F2,,"江岸区黄浦大街258-260号	",,,武汉丝宝集团,,114.2928306,30.62245343,,,
firm512,6F2E6C2DEE3B445E87C608B9FF8A9919,,"武汉市蔡甸区万家湖路	",,,湖北三环汉阳特种汽车制造公司,,114.1832113,30.47596632,,,
firm513,040F9C5BB268426BBA8B9ABB1ED57595,,湖北省武汉市洪山区书城路26号武汉高德工业园,,,武汉高德红外技术有限公司,,114.3391674,30.5052753,,,
firm514,1D7F480389F14132B1484E09607BC032,袁善腊,高新四路18,,,武汉新芯集成电路制造有限公司,电子信息,114.4420925,30.45277,市发改委,武汉市发展和改革委员会,gov10
firm515,AEF48114BA8D4D4A812652DAF9764E84,袁善腊,湖北省武汉市江夏区流芳园横路8号,,,武汉天马微电子有限公司,电子信息,114.4471694,30.45976324,市发改委,武汉市发展和改革委员会,gov10
firm516,3E07DDAA47984943966FD6EF88F456BE,袁善腊,富五路,,,富士康（武汉）科技集团,电子信息,114.4586678,30.42380702,市发改委,武汉市发展和改革委员会,gov10
firm517,8634C1F421F149B8AA74379AB8F48DD1,邵为民,湖北省武汉经济技术开发区沌口小区11号地,,,冠捷显示科技(武汉)有限公司,电子信息,114.1292001,30.46829646,市科技局,武汉市科学技术局,gov7
firm518,8D5604E02DF644CAAE037B94BCCE43FE,张学忙,湖北武汉双汇食品有限公司附近,,,湖北武汉双汇食品有限公司,食品烟草,114.03706,30.64044256,市农业局,武汉市农业农村局,gov27
firm519,5B1C91D478A043D2B79C99523A8AE1B0,刘顺妮,湖北省武汉市江岸区金凰路1号,,,武汉金凰珠宝有限公司,消费品及其它,114.2794498,30.63000094,市商务局,武汉市商务局,gov16
firm520,7D0F36CA1228419ABF3700F7CC7CD43A,孙亚,"湖北省武汉市华中科技大学科技园华工园一路9号	",,,华工科技产业股份有限公司,电子信息,114.3998502,30.44935607,市财政局,武汉市财政局,gov24
firm521,1B5CCE9F5AE04CDDBCF3F28BD7E8A421,,"汉阳大道彭家岭368号(金色一路)	",,,武汉苏泊尔炊具有限公司,,114.169092,30.56959439,,,
firm522,79F3DA1004AA4507A763B45F82CCC7F2,,"江岸区黄浦大街258-260号	",,,武汉丝宝集团,,114.2928306,30.62245343,,,
firm523,6F2E6C2DEE3B445E87C608B9FF8A9919,,"武汉市蔡甸区万家湖路	",,,湖北三环汉阳特种汽车制造公司,,114.1832113,30.47596632,,,
firm524,040F9C5BB268426BBA8B9ABB1ED57595,,湖北省武汉市洪山区书城路26号武汉高德工业园,,,武汉高德红外技术有限公司,,114.3391674,30.5052753,,,
firm525,1D7F480389F14132B1484E09607BC032,袁善腊,高新四路18,,,武汉新芯集成电路制造有限公司,电子信息,114.4420925,30.45277,市发改委,武汉市发展和改革委员会,gov10
firm526,AEF48114BA8D4D4A812652DAF9764E84,袁善腊,湖北省武汉市江夏区流芳园横路8号,,,武汉天马微电子有限公司,电子信息,114.4471694,30.45976324,市发改委,武汉市发展和改革委员会,gov10
firm527,3E07DDAA47984943966FD6EF88F456BE,袁善腊,富五路,,,富士康（武汉）科技集团,电子信息,114.4586678,30.42380702,市发改委,武汉市发展和改革委员会,gov10
firm528,8634C1F421F149B8AA74379AB8F48DD1,邵为民,湖北省武汉经济技术开发区沌口小区11号地,,,冠捷显示科技(武汉)有限公司,电子信息,114.1292001,30.46829646,市科技局,武汉市科学技术局,gov7
firm529,8D5604E02DF644CAAE037B94BCCE43FE,张学忙,湖北武汉双汇食品有限公司附近,,,湖北武汉双汇食品有限公司,食品烟草,114.03706,30.64044256,市农业局,武汉市农业农村局,gov27
firm530,040F9C5BB268426BBA8B9ABB1ED57595,,湖北省武汉市洪山区书城路26号武汉高德工业园,,,武汉高德红外技术有限公司,,114.3391674,30.5052753,,,
firm531,1D7F480389F14132B1484E09607BC032,袁善腊,高新四路18,,,武汉新芯集成电路制造有限公司,电子信息,114.4420925,30.45277,市发改委,武汉市发展和改革委员会,gov10
firm532,AEF48114BA8D4D4A812652DAF9764E84,袁善腊,湖北省武汉市江夏区流芳园横路8号,,,武汉天马微电子有限公司,电子信息,114.4471694,30.45976324,市发改委,武汉市发展和改革委员会,gov10
firm533,3E07DDAA47984943966FD6EF88F456BE,袁善腊,富五路,,,富士康（武汉）科技集团,电子信息,114.4586678,30.42380702,市发改委,武汉市发展和改革委员会,gov10
firm534,8634C1F421F149B8AA74379AB8F48DD1,邵为民,湖北省武汉经济技术开发区沌口小区11号地,,,冠捷显示科技(武汉)有限公司,电子信息,114.1292001,30.46829646,市科技局,武汉市科学技术局,gov7
firm535,8D5604E02DF644CAAE037B94BCCE43FE,张学忙,湖北武汉双汇食品有限公司附近,,,湖北武汉双汇食品有限公司,食品烟草,114.03706,30.64044256,市农业局,武汉市农业农村局,gov27
firm536,5B1C91D478A043D2B79C99523A8AE1B0,刘顺妮,湖北省武汉市江岸区金凰路1号,,,武汉金凰珠宝有限公司,消费品及其它,114.2794498,30.63000094,市商务局,武汉市商务局,gov16
firm537,7D0F36CA1228419ABF3700F7CC7CD43A,孙亚,"湖北省武汉市华中科技大学科技园华工园一路9号	",,,华工科技产业股份有限公司,电子信息,114.3998502,30.44935607,市财政局,武汉市财政局,gov24
firm538,1B5CCE9F5AE04CDDBCF3F28BD7E8A421,,"汉阳大道彭家岭368号(金色一路)	",,,武汉苏泊尔炊具有限公司,,114.169092,30.56959439,,,
firm539,79F3DA1004AA4507A763B45F82CCC7F2,,"江岸区黄浦大街258-260号	",,,武汉丝宝集团,,114.2928306,30.62245343,,,
firm540,6F2E6C2DEE3B445E87C608B9FF8A9919,,"武汉市蔡甸区万家湖路	",,,湖北三环汉阳特种汽车制造公司,,114.1832113,30.47596632,,,
firm541,040F9C5BB268426BBA8B9ABB1ED57595,,湖北省武汉市洪山区书城路26号武汉高德工业园,,,武汉高德红外技术有限公司,,114.3391674,30.5052753,,,
firm542,1D7F480389F14132B1484E09607BC032,袁善腊,高新四路18,,,武汉新芯集成电路制造有限公司,电子信息,114.4420925,30.45277,市发改委,武汉市发展和改革委员会,gov10
firm543,AEF48114BA8D4D4A812652DAF9764E84,袁善腊,湖北省武汉市江夏区流芳园横路8号,,,武汉天马微电子有限公司,电子信息,114.4471694,30.45976324,市发改委,武汉市发展和改革委员会,gov10
firm544,3E07DDAA47984943966FD6EF88F456BE,袁善腊,富五路,,,富士康（武汉）科技集团,电子信息,114.4586678,30.42380702,市发改委,武汉市发展和改革委员会,gov10
firm545,8634C1F421F149B8AA74379AB8F48DD1,邵为民,湖北省武汉经济技术开发区沌口小区11号地,,,冠捷显示科技(武汉)有限公司,电子信息,114.1292001,30.46829646,市科技局,武汉市科学技术局,gov7
firm546,8D5604E02DF644CAAE037B94BCCE43FE,张学忙,湖北武汉双汇食品有限公司附近,,,湖北武汉双汇食品有限公司,食品烟草,114.03706,30.64044256,市农业局,武汉市农业农村局,gov27
firm547,5B1C91D478A043D2B79C99523A8AE1B0,刘顺妮,湖北省武汉市江岸区金凰路1号,,,武汉金凰珠宝有限公司,消费品及其它,114.2794498,30.63000094,市商务局,武汉市商务局,gov16
firm548,7D0F36CA1228419ABF3700F7CC7CD43A,孙亚,"湖北省武汉市华中科技大学科技园华工园一路9号	",,,华工科技产业股份有限公司,电子信息,114.3998502,30.44935607,市财政局,武汉市财政局,gov24
firm549,1B5CCE9F5AE04CDDBCF3F28BD7E8A421,,"汉阳大道彭家岭368号(金色一路)	",,,武汉苏泊尔炊具有限公司,,114.169092,30.56959439,,,
firm550,79F3DA1004AA4507A763B45F82CCC7F2,,"江岸区黄浦大街258-260号	",,,武汉丝宝集团,,114.2928306,30.62245343,,,
firm551,6F2E6C2DEE3B445E87C608B9FF8A9919,,"武汉市蔡甸区万家湖路	",,,湖北三环汉阳特种汽车制造公司,,114.1832113,30.47596632,,,
firm552,040F9C5BB268426BBA8B9ABB1ED57595,,湖北省武汉市洪山区书城路26号武汉高德工业园,,,武汉高德红外技术有限公司,,114.3391674,30.5052753,,,
firm553,1D7F480389F14132B1484E09607BC032,袁善腊,高新四路18,,,武汉新芯集成电路制造有限公司,电子信息,114.4420925,30.45277,市发改委,武汉市发展和改革委员会,gov10
firm554,AEF48114BA8D4D4A812652DAF9764E84,袁善腊,湖北省武汉市江夏区流芳园横路8号,,,武汉天马微电子有限公司,电子信息,114.4471694,30.45976324,市发改委,武汉市发展和改革委员会,gov10
firm555,3E07DDAA47984943966FD6EF88F456BE,袁善腊,富五路,,,富士康（武汉）科技集团,电子信息,114.4586678,30.42380702,市发改委,武汉市发展和改革委员会,gov10
firm556,8634C1F421F149B8AA74379AB8F48DD1,邵为民,湖北省武汉经济技术开发区沌口小区11号地,,,冠捷显示科技(武汉)有限公司,电子信息,114.1292001,30.46829646,市科技局,武汉市科学技术局,gov7
firm557,8D5604E02DF644CAAE037B94BCCE43FE,张学忙,湖北武汉双汇食品有限公司附近,,,湖北武汉双汇食品有限公司,食品烟草,114.03706,30.64044256,市农业局,武汉市农业农村局,gov27
firm558,5B1C91D478A043D2B79C99523A8AE1B0,刘顺妮,湖北省武汉市江岸区金凰路1号,,,武汉金凰珠宝有限公司,消费品及其它,114.2794498,30.63000094,市商务局,武汉市商务局,gov16
firm559,7D0F36CA1228419ABF3700F7CC7CD43A,孙亚,"湖北省武汉市华中科技大学科技园华工园一路9号	",,,华工科技产业股份有限公司,电子信息,114.3998502,30.44935607,市财政局,武汉市财政局,gov24
firm560,1B5CCE9F5AE04CDDBCF3F28BD7E8A421,,"汉阳大道彭家岭368号(金色一路)	",,,武汉苏泊尔炊具有限公司,,114.169092,30.56959439,,,
firm561,79F3DA1004AA4507A763B45F82CCC7F2,,"江岸区黄浦大街258-260号	",,,武汉丝宝集团,,114.2928306,30.62245343,,,
firm562,6F2E6C2DEE3B445E87C608B9FF8A9919,,"武汉市蔡甸区万家湖路	",,,湖北三环汉阳特种汽车制造公司,,114.1832113,30.47596632,,,
firm563,040F9C5BB268426BBA8B9ABB1ED57595,,湖北省武汉市洪山区书城路26号武汉高德工业园,,,武汉高德红外技术有限公司,,114.3391674,30.5052753,,,
firm564,1D7F480389F14132B1484E09607BC032,袁善腊,高新四路18,,,武汉新芯集成电路制造有限公司,电子信息,114.4420925,30.45277,市发改委,武汉市发展和改革委员会,gov10
firm565,AEF48114BA8D4D4A812652DAF9764E84,袁善腊,湖北省武汉市江夏区流芳园横路8号,,,武汉天马微电子有限公司,电子信息,114.4471694,30.45976324,市发改委,武汉市发展和改革委员会,gov10
firm566,3E07DDAA47984943966FD6EF88F456BE,袁善腊,富五路,,,富士康（武汉）科技集团,电子信息,114.4586678,30.42380702,市发改委,武汉市发展和改革委员会,gov10
firm567,8634C1F421F149B8AA74379AB8F48DD1,邵为民,湖北省武汉经济技术开发区沌口小区11号地,,,冠捷显示科技(武汉)有限公司,电子信息,114.1292001,30.46829646,市科技局,武汉市科学技术局,gov7
firm568,8D5604E02DF644CAAE037B94BCCE43FE,张学忙,湖北武汉双汇食品有限公司附近,,,湖北武汉双汇食品有限公司,食品烟草,114.03706,30.64044256,市农业局,武汉市农业农村局,gov27
firm569,5B1C91D478A043D2B79C99523A8AE1B0,刘顺妮,湖北省武汉市江岸区金凰路1号,,,武汉金凰珠宝有限公司,消费品及其它,114.2794498,30.63000094,市商务局,武汉市商务局,gov16
firm570,7D0F36CA1228419ABF3700F7CC7CD43A,孙亚,"湖北省武汉市华中科技大学科技园华工园一路9号	",,,华工科技产业股份有限公司,电子信息,114.3998502,30.44935607,市财政局,武汉市财政局,gov24
firm571,1B5CCE9F5AE04CDDBCF3F28BD7E8A421,,"汉阳大道彭家岭368号(金色一路)	",,,武汉苏泊尔炊具有限公司,,114.169092,30.56959439,,,
firm572,79F3DA1004AA4507A763B45F82CCC7F2,,"江岸区黄浦大街258-260号	",,,武汉丝宝集团,,114.2928306,30.62245343,,,
firm573,6F2E6C2DEE3B445E87C608B9FF8A9919,,"武汉市蔡甸区万家湖路	",,,湖北三环汉阳特种汽车制造公司,,114.1832113,30.47596632,,,
firm574,040F9C5BB268426BBA8B9ABB1ED57595,,湖北省武汉市洪山区书城路26号武汉高德工业园,,,武汉高德红外技术有限公司,,114.3391674,30.5052753,,,
firm575,1D7F480389F14132B1484E09607BC032,袁善腊,高新四路18,,,武汉新芯集成电路制造有限公司,电子信息,114.4420925,30.45277,市发改委,武汉市发展和改革委员会,gov10
firm576,AEF48114BA8D4D4A812652DAF9764E84,袁善腊,湖北省武汉市江夏区流芳园横路8号,,,武汉天马微电子有限公司,电子信息,114.4471694,30.45976324,市发改委,武汉市发展和改革委员会,gov10
firm577,3E07DDAA47984943966FD6EF88F456BE,袁善腊,富五路,,,富士康（武汉）科技集团,电子信息,114.4586678,30.42380702,市发改委,武汉市发展和改革委员会,gov10
firm578,8634C1F421F149B8AA74379AB8F48DD1,邵为民,湖北省武汉经济技术开发区沌口小区11号地,,,冠捷显示科技(武汉)有限公司,电子信息,114.1292001,30.46829646,市科技局,武汉市科学技术局,gov7
firm579,8D5604E02DF644CAAE037B94BCCE43FE,张学忙,湖北武汉双汇食品有限公司附近,,,湖北武汉双汇食品有限公司,食品烟草,114.03706,30.64044256,市农业局,武汉市农业农村局,gov27
firm580,5B1C91D478A043D2B79C99523A8AE1B0,刘顺妮,湖北省武汉市江岸区金凰路1号,,,武汉金凰珠宝有限公司,消费品及其它,114.2794498,30.63000094,市商务局,武汉市商务局,gov16
firm581,7D0F36CA1228419ABF3700F7CC7CD43A,孙亚,"湖北省武汉市华中科技大学科技园华工园一路9号	",,,华工科技产业股份有限公司,电子信息,114.3998502,30.44935607,市财政局,武汉市财政局,gov24
firm582,1B5CCE9F5AE04CDDBCF3F28BD7E8A421,,"汉阳大道彭家岭368号(金色一路)	",,,武汉苏泊尔炊具有限公司,,114.169092,30.56959439,,,
firm583,79F3DA1004AA4507A763B45F82CCC7F2,,"江岸区黄浦大街258-260号	",,,武汉丝宝集团,,114.2928306,30.62245343,,,
firm584,6F2E6C2DEE3B445E87C608B9FF8A9919,,"武汉市蔡甸区万家湖路	",,,湖北三环汉阳特种汽车制造公司,,114.1832113,30.47596632,,,
firm585,040F9C5BB268426BBA8B9ABB1ED57595,,湖北省武汉市洪山区书城路26号武汉高德工业园,,,武汉高德红外技术有限公司,,114.3391674,30.5052753,,,
firm586,1D7F480389F14132B1484E09607BC032,袁善腊,高新四路18,,,武汉新芯集成电路制造有限公司,电子信息,114.4420925,30.45277,市发改委,武汉市发展和改革委员会,gov10
firm587,AEF48114BA8D4D4A812652DAF9764E84,袁善腊,湖北省武汉市江夏区流芳园横路8号,,,武汉天马微电子有限公司,电子信息,114.4471694,30.45976324,市发改委,武汉市发展和改革委员会,gov10
firm588,3E07DDAA47984943966FD6EF88F456BE,袁善腊,富五路,,,富士康（武汉）科技集团,电子信息,114.4586678,30.42380702,市发改委,武汉市发展和改革委员会,gov10
firm589,8634C1F421F149B8AA74379AB8F48DD1,邵为民,湖北省武汉经济技术开发区沌口小区11号地,,,冠捷显示科技(武汉)有限公司,电子信息,114.1292001,30.46829646,市科技局,武汉市科学技术局,gov7
firm590,8D5604E02DF644CAAE037B94BCCE43FE,张学忙,湖北武汉双汇食品有限公司附近,,,湖北武汉双汇食品有限公司,食品烟草,114.03706,30.64044256,市农业局,武汉市农业农村局,gov27
firm591,5B1C91D478A043D2B79C99523A8AE1B0,刘顺妮,湖北省武汉市江岸区金凰路1号,,,武汉金凰珠宝有限公司,消费品及其它,114.2794498,30.63000094,市商务局,武汉市商务局,gov16
firm592,7D0F36CA1228419ABF3700F7CC7CD43A,孙亚,"湖北省武汉市华中科技大学科技园华工园一路9号	",,,华工科技产业股份有限公司,电子信息,114.3998502,30.44935607,市财政局,武汉市财政局,gov24
firm593,1B5CCE9F5AE04CDDBCF3F28BD7E8A421,,"汉阳大道彭家岭368号(金色一路)	",,,武汉苏泊尔炊具有限公司,,114.169092,30.56959439,,,
firm594,79F3DA1004AA4507A763B45F82CCC7F2,,"江岸区黄浦大街258-260号	",,,武汉丝宝集团,,114.2928306,30.62245343,,,
firm595,6F2E6C2DEE3B445E87C608B9FF8A9919,,"武汉市蔡甸区万家湖路	",,,湖北三环汉阳特种汽车制造公司,,114.1832113,30.47596632,,,
firm596,040F9C5BB268426BBA8B9ABB1ED57595,,湖北省武汉市洪山区书城路26号武汉高德工业园,,,武汉高德红外技术有限公司,,114.3391674,30.5052753,,,
firm597,1D7F480389F14132B1484E09607BC032,袁善腊,高新四路18,,,武汉新芯集成电路制造有限公司,电子信息,114.4420925,30.45277,市发改委,武汉市发展和改革委员会,gov10
firm598,AEF48114BA8D4D4A812652DAF9764E84,袁善腊,湖北省武汉市江夏区流芳园横路8号,,,武汉天马微电子有限公司,电子信息,114.4471694,30.45976324,市发改委,武汉市发展和改革委员会,gov10
firm599,3E07DDAA47984943966FD6EF88F456BE,袁善腊,富五路,,,富士康（武汉）科技集团,电子信息,114.4586678,30.42380702,市发改委,武汉市发展和改革委员会,gov10
firm600,8634C1F421F149B8AA74379AB8F48DD1,邵为民,湖北省武汉经济技术开发区沌口小区11号地,,,冠捷显示科技(武汉)有限公司,电子信息,114.1292001,30.46829646,市科技局,武汉市科学技术局,gov7
firm601,8D5604E02DF644CAAE037B94BCCE43FE,张学忙,湖北武汉双汇食品有限公司附近,,,湖北武汉双汇食品有限公司,食品烟草,114.03706,30.64044256,市农业局,武汉市农业农村局,gov27
firm602,5B1C91D478A043D2B79C99523A8AE1B0,刘顺妮,湖北省武汉市江岸区金凰路1号,,,武汉金凰珠宝有限公司,消费品及其它,114.2794498,30.63000094,市商务局,武汉市商务局,gov16
firm603,7D0F36CA1228419ABF3700F7CC7CD43A,孙亚,"湖北省武汉市华中科技大学科技园华工园一路9号	",,,华工科技产业股份有限公司,电子信息,114.3998502,30.44935607,市财政局,武汉市财政局,gov24
firm604,1B5CCE9F5AE04CDDBCF3F28BD7E8A421,,"汉阳大道彭家岭368号(金色一路)	",,,武汉苏泊尔炊具有限公司,,114.169092,30.56959439,,,
firm605,79F3DA1004AA4507A763B45F82CCC7F2,,"江岸区黄浦大街258-260号	",,,武汉丝宝集团,,114.2928306,30.62245343,,,
firm606,6F2E6C2DEE3B445E87C608B9FF8A9919,,"武汉市蔡甸区万家湖路	",,,湖北三环汉阳特种汽车制造公司,,114.1832113,30.47596632,,,
firm607,040F9C5BB268426BBA8B9ABB1ED57595,,湖北省武汉市洪山区书城路26号武汉高德工业园,,,武汉高德红外技术有限公司,,114.3391674,30.5052753,,,
firm608,1D7F480389F14132B1484E09607BC032,袁善腊,高新四路18,,,武汉新芯集成电路制造有限公司,电子信息,114.4420925,30.45277,市发改委,武汉市发展和改革委员会,gov10
firm609,AEF48114BA8D4D4A812652DAF9764E84,袁善腊,湖北省武汉市江夏区流芳园横路8号,,,武汉天马微电子有限公司,电子信息,114.4471694,30.45976324,市发改委,武汉市发展和改革委员会,gov10
firm610,3E07DDAA47984943966FD6EF88F456BE,袁善腊,富五路,,,富士康（武汉）科技集团,电子信息,114.4586678,30.42380702,市发改委,武汉市发展和改革委员会,gov10
firm611,8634C1F421F149B8AA74379AB8F48DD1,邵为民,湖北省武汉经济技术开发区沌口小区11号地,,,冠捷显示科技(武汉)有限公司,电子信息,114.1292001,30.46829646,市科技局,武汉市科学技术局,gov7
firm612,8D5604E02DF644CAAE037B94BCCE43FE,张学忙,湖北武汉双汇食品有限公司附近,,,湖北武汉双汇食品有限公司,食品烟草,114.03706,30.64044256,市农业局,武汉市农业农村局,gov27
firm613,5B1C91D478A043D2B79C99523A8AE1B0,刘顺妮,湖北省武汉市江岸区金凰路1号,,,武汉金凰珠宝有限公司,消费品及其它,114.2794498,30.63000094,市商务局,武汉市商务局,gov16
firm614,7D0F36CA1228419ABF3700F7CC7CD43A,孙亚,"湖北省武汉市华中科技大学科技园华工园一路9号	",,,华工科技产业股份有限公司,电子信息,114.3998502,30.44935607,市财政局,武汉市财政局,gov24
firm615,1B5CCE9F5AE04CDDBCF3F28BD7E8A421,,"汉阳大道彭家岭368号(金色一路)	",,,武汉苏泊尔炊具有限公司,,114.169092,30.56959439,,,
firm616,79F3DA1004AA4507A763B45F82CCC7F2,,"江岸区黄浦大街258-260号	",,,武汉丝宝集团,,114.2928306,30.62245343,,,
firm617,6F2E6C2DEE3B445E87C608B9FF8A9919,,"武汉市蔡甸区万家湖路	",,,湖北三环汉阳特种汽车制造公司,,114.1832113,30.47596632,,,
firm618,040F9C5BB268426BBA8B9ABB1ED57595,,湖北省武汉市洪山区书城路26号武汉高德工业园,,,武汉高德红外技术有限公司,,114.3391674,30.5052753,,,
firm619,5B1C91D478A043D2B79C99523A8AE1B0,刘顺妮,湖北省武汉市江岸区金凰路1号,,,武汉金凰珠宝有限公司,消费品及其它,114.2794498,30.63000094,市商务局,武汉市商务局,gov16
firm620,7D0F36CA1228419ABF3700F7CC7CD43A,孙亚,"湖北省武汉市华中科技大学科技园华工园一路9号	",,,华工科技产业股份有限公司,电子信息,114.3998502,30.44935607,市财政局,武汉市财政局,gov24
firm621,1B5CCE9F5AE04CDDBCF3F28BD7E8A421,,"汉阳大道彭家岭368号(金色一路)	",,,武汉苏泊尔炊具有限公司,,114.169092,30.56959439,,,
firm622,79F3DA1004AA4507A763B45F82CCC7F2,,"江岸区黄浦大街258-260号	",,,武汉丝宝集团,,114.2928306,30.62245343,,,
firm623,6F2E6C2DEE3B445E87C608B9FF8A9919,,"武汉市蔡甸区万家湖路	",,,湖北三环汉阳特种汽车制造公司,,114.1832113,30.47596632,,,
firm624,040F9C5BB268426BBA8B9ABB1ED57595,,湖北省武汉市洪山区书城路26号武汉高德工业园,,,武汉高德红外技术有限公司,,114.3391674,30.5052753,,,
firm625,1D7F480389F14132B1484E09607BC032,袁善腊,高新四路18,,,武汉新芯集成电路制造有限公司,电子信息,114.4420925,30.45277,市发改委,武汉市发展和改革委员会,gov10
firm626,AEF48114BA8D4D4A812652DAF9764E84,袁善腊,湖北省武汉市江夏区流芳园横路8号,,,武汉天马微电子有限公司,电子信息,114.4471694,30.45976324,市发改委,武汉市发展和改革委员会,gov10
firm627,3E07DDAA47984943966FD6EF88F456BE,袁善腊,富五路,,,富士康（武汉）科技集团,电子信息,114.4586678,30.42380702,市发改委,武汉市发展和改革委员会,gov10
firm628,8634C1F421F149B8AA74379AB8F48DD1,邵为民,湖北省武汉经济技术开发区沌口小区11号地,,,冠捷显示科技(武汉)有限公司,电子信息,114.1292001,30.46829646,市科技局,武汉市科学技术局,gov7
firm629,8D5604E02DF644CAAE037B94BCCE43FE,张学忙,湖北武汉双汇食品有限公司附近,,,湖北武汉双汇食品有限公司,食品烟草,114.03706,30.64044256,市农业局,武汉市农业农村局,gov27
firm630,5B1C91D478A043D2B79C99523A8AE1B0,刘顺妮,湖北省武汉市江岸区金凰路1号,,,武汉金凰珠宝有限公司,消费品及其它,114.2794498,30.63000094,市商务局,武汉市商务局,gov16
firm631,7D0F36CA1228419ABF3700F7CC7CD43A,孙亚,"湖北省武汉市华中科技大学科技园华工园一路9号	",,,华工科技产业股份有限公司,电子信息,114.3998502,30.44935607,市财政局,武汉市财政局,gov24
firm632,1B5CCE9F5AE04CDDBCF3F28BD7E8A421,,"汉阳大道彭家岭368号(金色一路)	",,,武汉苏泊尔炊具有限公司,,114.169092,30.56959439,,,
firm633,79F3DA1004AA4507A763B45F82CCC7F2,,"江岸区黄浦大街258-260号	",,,武汉丝宝集团,,114.2928306,30.62245343,,,
firm634,6F2E6C2DEE3B445E87C608B9FF8A9919,,"武汉市蔡甸区万家湖路	",,,湖北三环汉阳特种汽车制造公司,,114.1832113,30.47596632,,,
firm635,040F9C5BB268426BBA8B9ABB1ED57595,,湖北省武汉市洪山区书城路26号武汉高德工业园,,,武汉高德红外技术有限公司,,114.3391674,30.5052753,,,
firm636,1D7F480389F14132B1484E09607BC032,袁善腊,高新四路18,,,武汉新芯集成电路制造有限公司,电子信息,114.4420925,30.45277,市发改委,武汉市发展和改革委员会,gov10
firm637,AEF48114BA8D4D4A812652DAF9764E84,袁善腊,湖北省武汉市江夏区流芳园横路8号,,,武汉天马微电子有限公司,电子信息,114.4471694,30.45976324,市发改委,武汉市发展和改革委员会,gov10
firm638,3E07DDAA47984943966FD6EF88F456BE,袁善腊,富五路,,,富士康（武汉）科技集团,电子信息,114.4586678,30.42380702,市发改委,武汉市发展和改革委员会,gov10
firm639,8634C1F421F149B8AA74379AB8F48DD1,邵为民,湖北省武汉经济技术开发区沌口小区11号地,,,冠捷显示科技(武汉)有限公司,电子信息,114.1292001,30.46829646,市科技局,武汉市科学技术局,gov7
firm640,8D5604E02DF644CAAE037B94BCCE43FE,张学忙,湖北武汉双汇食品有限公司附近,,,湖北武汉双汇食品有限公司,食品烟草,114.03706,30.64044256,市农业局,武汉市农业农村局,gov27
firm641,5B1C91D478A043D2B79C99523A8AE1B0,刘顺妮,湖北省武汉市江岸区金凰路1号,,,武汉金凰珠宝有限公司,消费品及其它,114.2794498,30.63000094,市商务局,武汉市商务局,gov16
firm642,7D0F36CA1228419ABF3700F7CC7CD43A,孙亚,"湖北省武汉市华中科技大学科技园华工园一路9号	",,,华工科技产业股份有限公司,电子信息,114.3998502,30.44935607,市财政局,武汉市财政局,gov24
firm643,1B5CCE9F5AE04CDDBCF3F28BD7E8A421,,"汉阳大道彭家岭368号(金色一路)	",,,武汉苏泊尔炊具有限公司,,114.169092,30.56959439,,,
firm644,79F3DA1004AA4507A763B45F82CCC7F2,,"江岸区黄浦大街258-260号	",,,武汉丝宝集团,,114.2928306,30.62245343,,,
firm645,6F2E6C2DEE3B445E87C608B9FF8A9919,,"武汉市蔡甸区万家湖路	",,,湖北三环汉阳特种汽车制造公司,,114.1832113,30.47596632,,,
firm646,040F9C5BB268426BBA8B9ABB1ED57595,,湖北省武汉市洪山区书城路26号武汉高德工业园,,,武汉高德红外技术有限公司,,114.3391674,30.5052753,,,
firm647,1D7F480389F14132B1484E09607BC032,袁善腊,高新四路18,,,武汉新芯集成电路制造有限公司,电子信息,114.4420925,30.45277,市发改委,武汉市发展和改革委员会,gov10
firm648,AEF48114BA8D4D4A812652DAF9764E84,袁善腊,湖北省武汉市江夏区流芳园横路8号,,,武汉天马微电子有限公司,电子信息,114.4471694,30.45976324,市发改委,武汉市发展和改革委员会,gov10
